"rumah_sakit","specialty","golongan","service_code","nama_layanan"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010031","Laparoskopi Ventral Hernia Repair"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010035","Laparotomi Eksplorasi + Adhesiolisis + Ileostomi"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010036","Laparotomi Eksplorasi + Adhesiolisis + Kolostomi"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010037","Laparotomi Eksplorasi + Hemikolektomi Dextra"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010038","Laparotomi Eksplorasi + Hemikolektomi Sinistra"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010048","Laparotomi Kolesistektomi + Eksplorasi CBD + T tube"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010057","Repair Hernia + Re - Anastomosis Usus"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010058","Repair Hernia + Reseksi Omentum"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010071","Laparoskopi Gastrostomi"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010072","Laparoskopi Heller"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010073","Reseksi Usus pada Kanker Usus"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010075","Laparoskopi Ileo/ Colostomi"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010078","Laparotomi Reseksi Anastomose Ileo-Ileal"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010095","By Pass Intestine"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010096","By Pass Intersyine Multiple"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010098","Reseksi Usus Halus/ Kolon Segmental"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010100","Repair Hernia Diafragmatika Open"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010103","Partial Gastrectomy"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010106","Koledokotomi/ IOC"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010178","Rekonstruksi dengan Flap"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010187","Mastektomi Radikal Unilateral"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010189","Pankreatektomi Parsial"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010196","Breast Conserving Surgery (Wide Eksisi Ca Mammae/ Quadrantectomy)"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010200","Laparotomi Eksplorasi + Reseksi Anastomosis Usus"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010201","Modifikasi RND/ Functional Neck Dissection"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010202","Parotidektomi Total"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010203","Tiroidektomi Total dengan Berry Picking"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010205","Reduksi Invaginasi + Reseksi Segmen Usus"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010213","Reseksi Colon"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010217","Hemiglossektomi"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010219","Laparoskopi Kolesistostomi"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010225","Laparoskopi Appendektomi dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010226","Laparoskopi Eksplorasi + Adhesiolisis dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010234","Laparotomi Eksplorasi + Sigmoidektomi"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010262","Laparoskopi Kolesistektomi + Adhesiolisis"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010279","Transanal Mucosectomy + VC"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010280","Laparoskopi Hernia + Mesh + Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 1","BDGD010282","Laparotomi Eksplorasi + Repair Fistula Rektovagina"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010009","Duhamel Pull - Through"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010011","DuodenoJejunostomi"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010013","Fundoplication"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010015","Gastrektomi Parsial (Billroth II)"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010018","Hepatik Portoenterostomi (Kasai)"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010020","Kolektomi total + Anastomosis Ileoanal"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010030","Laparoskopi Kolorektal"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010041","Laparotomi Eksplorasi + Re - Anastomosis Sigmoid"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010051","Low Anterior Resection"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010052","Miles Procedure"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010055","Pintasan Biliodigestif"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010062","Reseksi Hepar"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010064","Transeksi/ Reseksi Esofagus"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010074","Reseksi Gaster"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010076","Reseksi Esofagus Gaster"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010099","Internal By Pass Kista Pankreas"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010101","Laparoskopik Repair Hernia Diafragmatika"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010104","Total Gastrectomy"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010105","Abdominal Pull Throuh"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010107","Anastomosis Esofagus-Gaster"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010111","Total Kolektomi"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010112","Lobectomy Hepar Reseksi"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010193","Laparotomi + Repair Hernia Diafragmatika"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010235","Devaskularisasi Gastro Esofagus"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 2","BDGD010236","Ultra Low Anterior Resection + Stoma"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 3","BDGD010065","Whipple Procedure"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 3","BDGD010066","Pancreaticoduodenektomi"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 3","BDGD010108","Transposisi Kolon"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 3","BDGD010109","Terminal Esofago Proximal Gastrectomy"
"Mitra Keluarga Bekasi Timur","BEDAH DIGESTIVE","KHUSUS 3","BDGD010110","Total Pakreatektomi"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 2","BSRD000076","Debridement"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 2","BSRD000088","Eksternalisasi/ Aff VP Shunt"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 2","BSRD000111","Debridement dan Hecting Kecil"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 2","BSRD000112","Debridement + Nekrotomi"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 2","BSRD000161","Aff Hecting"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 2","BSRD000165","Ekstirpasi Kista Lumbal"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 2","BSRD000166","Pungsi Abses"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 3","BSRD000032","Pungsi Suboksipital"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 3","BSRD000037","Release Carpal Tunnel"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 3","BSRD000039","Simpatektomi Lumbal"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 3","BSRD000040","Simpatektomi Lumbosacral"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 3","BSRD000050","FRL dengan Radiofrekwensi"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 3","BSRD000051","Release Tarsal Tunnel"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 3","BSRD000077","Injeksi Trans Foraminal"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 3","BSRD000085","Kraniotomi Burr Hole"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 3","BSRD000142","Neuromedulasi Servikal"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 3","BSRD000143","Neuromedulasi Thorakal"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 3","BSRD000144","Lumbar Facet Joint Injection USG/ C Arm"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 3","BSRD000145","Sacroiliac Joint Dysfunction USG/ C Arm"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 3","BSRD000146","Thorakal Facet Joint Injection USG/ C Arm"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 3","BSRD000147","Cervikal Facet Joint Injection USG/ C Arm"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","SEDANG 3","BSRD000159","Reposisi VP Shunt"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000001","Biopsi Saraf Kutaneus/ Otot"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000006","Ekstirpasi Tumor Kecil Ekstrakranial"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000007","Epidural Neuroplasty"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000018","Neurektomie/ Neurolise"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000020","Pasang VP Shunt"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000043","Ekstraksi Benda Asing Scalp"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000044","Rekonstruksi Scalp"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000045","Koreksi Fraktur Impresi Sederhana"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000055","Flavektomi Simple"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000072","Eksisi Simple Scalp Tumor"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000073","Eksternal Ventrikular Drainase"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000081","Epidurolysis"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000087","Infiltrasi + Radiofrekwensi"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000093","Rekonstruksi Scalp Simple"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000097","Ekstirpasi Tumor Simple"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000099","Kranioplasti dengan Bone Cement"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000100","Innere Neurolyse"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000109","LP Shunt"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","BESAR 3","BSRD000110","Lumbal Drain"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000002","Mikrovaskular Dekompresi (Trigeminal Neuralgia)"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000005","Ekstirpasi Tumor Besar Ekstrakranial"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000010","Operasi Stereotaktik"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000014","Kraniotomi dengan Evakuasi Hematoma"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000017","Kraniotomi Tumor Removal"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000022","Anterior Cervical Discectomy + Fusion (ACDF ) 1 Level"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000024","Cervical Discectomy"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000025","Craniocervical Fusion"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000026","Disektomi Microskopik 1 Level"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000027","Disektomi Microskopik >= 2 Level"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000028","Laminektomi Dekompresi HNP"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000029","Laminektomi + Fiksasi Interna"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000033","Rekonstruksi Meningoencephalocele Posterior (MEP)"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000034","Rekonstruksi Meningoencephalocele Anterior (MEA) Simple"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000041","Transsphenoidal Hypophysectomy Partial"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000046","Koreksi Fraktur Fronto Basal"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000047","Koreksi Fraktur Impresi Kompleks"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000048","Ventrikulostomi"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000052","Kraniotomi dengan Evakuasi Intrakranial Hematoma"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000056","Laminektomi Simple"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000057","Nerve Transposition"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000058","AVM Tanpa Kliping"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000059","Aneurisma Tanpa Kliping"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000062","Transnasal - Transphenoidal"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000063","Kraniotomi Cerebellum"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000064","Operasi Kraniosinostosis"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000065","Flavektomi Kompleks"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000066","Laminektomi Kompleks"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000074","Kraniotomi Rekontruksi Frontobasal"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000080","Kraniotomi Stroke Hemoragik"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000092","Rekonstruksi Skulldefekt Laserase Cer (Komp)"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000095","Sublabial - Transphemodal"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000096","Syringomyelie"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000101","Nervetransplantation"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000102","Kraniotomi Angiom"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000103","Kraniektomi Dekompresi"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000104","Reseksi Angioma"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000148","Stabilisasi - Instrumentasi Spinal Thoracolumbal"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000149","Eksisi Osteoma"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 2","BSRD000150","Suturectomy"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000003","Endarterektomi Karotis"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000004","Eksplorasi Pleksus Brakhialis"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000008","Perkutaneus Facet Denervasi"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000009","Perkutaneus Rhizotomi (PRGR)"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000011","Kranioplasti"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000012","Kraniotomi Abses Cerebri"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000016","Kraniotomi Skullbase Tumor"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000021","Anterior Cervical Corpectomy + Fusion (ACCF)"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000023","Anterior Cervical Discectomy + Fusion (ACDF ) >= 2 Level"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000030","Posterior Cervical Interbody Fusion"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000031","Spinal Tumor Removal"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000035","Rekonstruksi Meningoencephalocele Anterior (MEA) Kompleks"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000036","Rekonstruksi Spina Bifida"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000060","Kraniotomi Cavernoma Simple"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000067","Dekompresi Foramen Magnum"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000068","Klipping Aneurisma"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000070","Revaskularisasi Cerebral"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000071","Kraniotomi dengan Sitting Position"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000075","Reseksi AVM"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000083","Operasi Arteri Carotis"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000084","Pemutusan dan Eksisi Saraf (Neurectomineurolisa)"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000107","Cervical Posterial Approach"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000113","Eksplorasi Pleksus Brakhialis dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000114","Operasi Kraniosinostosis dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000115","Neoplasma Basis Kranium dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000118","Tumor Spinal dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000119","Nerve Transposition dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000120","Kraniotomi Cavernoma Simple dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000121","Kraniotomi Tumor Removal dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000122","Transsphenoidal Tumor Removal dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000123","Kraniotomi Cerebellum dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000124","Dekompresi Foramen Magnum dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000125","Klipping Aneurisma dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000126","Kraniotomi Cavernoma Kompleks dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000127","Revaskularisasi Cerebral dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000128","Kraniotomi dengan Sitting Position dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000129","Reseksi AVM dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000130","Kraniotomi Skullbase Tumor dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000131","Operasi Arteri Carotis dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000134","Syringomyelie dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000135","Transnasal - Transphenoidal dengan Penyulit"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000136","Eksisi Myelocele"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000137","Pasang VA (Ventriculo - Atrium) Shunt"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000138","Pasang CP(Cyst - Atrium) Shunt"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000139","Vertebroplasty"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000140","Kypoplasty"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000141","Pasang VP Shunt Progamable"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000151","Neurotransplantasi Stemcell"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000152","Foraminotomi"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000155","Neuroendoskopi Procedure Cervical"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000157","Epilepsy Surgery"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000160","Endoscopy Intracerebral Hematom"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000162","Kraniektomi"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000167","Lateral Mesh Cervical"
"Mitra Keluarga Bekasi Timur","BEDAH SARAF","KHUSUS 3","BSRD000168","Window Laminoplasty Cervical"
"Mitra Keluarga Bekasi Timur","BEDAH THORAX","KECIL","BTKD000046","Surgical Pleurodesis"
"Mitra Keluarga Bekasi Timur","BEDAH THORAX","SEDANG 1","BTKD000019","Pasang IPC (Indwelling Pleural Catheter)"
"Mitra Keluarga Bekasi Timur","BEDAH THORAX","SEDANG 1","BTKD000021","Pasang Thoraks Drain/ WSD 1 Sisi"
"Mitra Keluarga Bekasi Timur","BEDAH THORAX","SEDANG 1","BTKD000044","Stripping Varices"
"Mitra Keluarga Bekasi Timur","BEDAH THORAX","SEDANG 1","BTKD000061","Tunneling CDL"
"Mitra Keluarga Bekasi Timur","BEDAH THORAX","SEDANG 1","BTKD000065","Debridement Simple"
"Mitra Keluarga Bekasi Timur","BEDAH THORAX","BESAR 1","BTKD000010","Ligasi AV Shunt"
"Mitra Keluarga Bekasi Timur","BEDAH THORAX","BESAR 1","BTKD000017","Pasang AV Shunt/ Cimino Shunt"
"Mitra Keluarga Bekasi Timur","BEDAH THORAX","BESAR 1","BTKD000020","Pasang Kemoport"
"Mitra Keluarga Bekasi Timur","BEDAH THORAX","BESAR 1","BTKD000022","Pasang Thoraks Drain/ WSD 2 Sisi"
"Mitra Keluarga Bekasi Timur","BEDAH THORAX","BESAR 1","BTKD000045","Stripping Varices Bilateral"
"Mitra Keluarga Bekasi Timur","BEDAH THORAX","BESAR 1","BTKD000048","Thrombo Embolectomy"
"Mitra Keluarga Bekasi Timur","BEDAH THORAX","BESAR 1","BTKD000064","Debridement Luas"
"Mitra Keluarga Bekasi Timur","BEDAH THORAX","BESAR 1","BTKD000072","Simpatektomi Lumbal"
"Mitra Keluarga Bekasi Timur","BEDAH THORAX","BESAR 1","BTKD000107","Skleroterapi 1 Tungkai Sederhana"
